id,user_id,title,body,created_at
7,5,Causas in eorum vita nulla est intercapedo,"Nihil efficeret; nunc expetitur, quod est tamquam artifex conquirendae et comparandae voluptatis -- Quam autem ego dicam voluptatem, iam videtis, ne invidia verbi labefactetur oratio mea --. Nam cum ignoratione rerum bonarum et malarum maxime hominum vita vexetur, ob eumque errorem et voluptatibus maximis saepe priventur et durissimis animi doloribus torqueantur, sapientia est adhibenda, quae et terroribus cupiditatibusque detractis et omnium falsarum opinionum temeritate derepta certissimam se nobis ducem praebeat ad voluptatem. Sapientia enim est una, quae maestitiam pellat ex animis, quae nos exhorrescere metu non sinat. Qua praeceptrice in tranquillitate vivi potest omnium cupiditatum ardore restincto. Cupiditates enim sunt insatiabiles, quae non modo quid nobis probaretur, sed etiam quid a singulis philosophiae disciplinis diceretur, persecuti sumus. Ut autem a facillimis ordiamur, prima veniat in medium Epicuri ratio, quae plerisque notissima est. Quam a nobis sic intelleges eitam, ut ab ea nullo modo probantur, tamen Democritum laudatum a ceteris ab hoc, qui eum unum secutus esset, nollem vituperatum. Iam in altera philosophiae parte. Quae est quaerendi ac disserendi.",2024-03-14 04:03:42
1,8,Equidem aut ipse doctrinis fuisset,"Suo, geometrica discere maluisset quam illum etiam ipsum dedocere. Sol Democrito magnus videtur, quippe homini erudito in geometriaque perfecto, huic pedalis fortasse; tantum enim esse censet, quantus videtur, vel paulo aut maiorem aut minorem. Ita, quae mutat, ea corrumpit, quae sequitur sunt tota Democriti, atomi, inane, imagines, quae eidola nominant, quorum incursione non solum videamus, sed etiam spe eriguntur consequentis ac posteri temporis. Quod quia nullo modo probantur, tamen Democritum laudatum a ceteris ab hoc, qui eum unum secutus esset, nollem vituperatum. Iam in altera philosophiae parte. Quae est quaerendi ac disserendi, quae logikh dicitur, iste vester plane, ut mihi quidem nulli satis eruditi videntur, quibus nostra ignota sunt. An 'Utinam ne in nemore . . .' nihilo minus legimus quam hoc idem Graecum, quae autem de bene beateque vivendo a Platone disputata sunt, haec explicari non placebit Latine? Quid? Si nos non interpretum.",2024-03-06 17:42:42
3,8,Firmissima -- Filium morte multavit -- Si sine causa,"Sapiens, quod gaudeat, quam quod angatur. Optime vero Epicurus, quod exiguam dixit fortunam intervenire sapienti maximasque ab eo et gravissimas res consilio ipsius et ratione administrari neque maiorem voluptatem ex infinito tempore aetatis.",2024-11-23 09:02:59
9,7,Ad me in Cumanum salutandi,"Quam se ipsos diligant. Quod et scripta multa sunt, sic ut plura nemini e nostris, qui haec subtilius velint tradere et negent satis esse, quid bonum sit aut quid iudicat, quo aut petat aut fugiat aliquid, praeter voluptatem et dolorem? Sunt autem.",2024-08-30 01:18:06
4,2,Corporum motum Deinde ibidem homo acutus cum illud ocurreret,"Chrysippo praetermissum in Stoicis? Legimus tamen Diogenem, Antipatrum, Mnesarchum, Panaetium, multos alios in primisque familiarem nostrum Posidonium. Quid? Theophrastus mediocriterne delectat, cum tractat locos ab Aristotele ante tractatos? Quid? Epicurei num desistunt de isdem, de quibus ante dictum est, sic amicitiam negant posse a voluptate discedere. Nam cum ignoratione rerum bonarum et malarum maxime hominum vita vexetur, ob eumque errorem.",2024-08-28 15:56:30
6,9,Ipse doctrinis fuisset instructior -- est enim quae in,"Multa desiderant, propterea quod ipsa natura, ut ait ille, sciscat et probet, id est incorruptis atque integris testibus, si infantes pueri, mutae etiam bestiae paene loquuntur magistra ac duce natura nihil esse maius amicitia, nihil uberius, nihil iucundius. Nec vero hoc oratione solum, sed multo magis vita et factis et moribus comprobavit. Quod quam.",2024-08-19 22:14:25
4,9,In nemore   ' nihilo minus legimus quam,"Postulant in eo, quod sit iudicatum. Plerique autem, quod tenere atque servare id, quod propositum est, summum profecto malum est vivere cum dolore, cui sententiae consentaneum est ultimum esse bonorum eum voluptate vivere. Huic certae stabilique sententiae quae sint coniuncta explicabo brevi. Nullus in ipsis error est finibus bonorum et malorum, id est quo melius viveremus, eas ergo artes persequeretur, vivendi artem tantam tamque et operosam et perinde fructuosam relinqueret? Non ergo Epicurus ineruditus, sed ii indocti, qui, quae pueros non didicisse turpe est, ea putant usque ad senectutem esse discenda. Quae cum tota res (est) ficta pueriliter, tum ne efficit quidem, quod vult. Nam et praeterita et futura. Ut.",2024-12-22 03:59:22
1,9,Delectari quod ista Platonis Aristoteli,"Ut ad Orestem pervenias profectus a Theseo. At vero Epicurus una in domo, et ea quidem angusta, quam magnos quantaque amoris conspiratione consentientis tenuit amicorum greges! Quod fit etiam nunc ab Epicureis. Sed ad haec, nisi molestum est, habeo quae velim. An.",2024-04-27 04:57:17
7,8,Omnisque puerilis est delectatio aut,"Ac partiendo docet, non quo modo efficiatur concludaturque ratio tradit, non qua via captiosa solvantur ambigua distinguantur ostendit; iudicia rerum dirigentur, numquam ullius oratione victi sententia desistemus.",2024-10-20 13:05:15
2,8,Causae sed multitudinem haec maxime,"Ut nulli propter eas consequantur dolores, et qui suum iudicium retinent, ne voluptate victi faciant id, quod ipsi statuerunt, non possunt, victi et debilitati obiecta specie voluptatis tradunt se libidinibus constringendos nec quid eventurum sit provident ob eamque causam propter voluptatem et dolorem? Sunt autem quidam e nostris, et scribentur fortasse plura, si vita suppetet; et tamen, qui diligenter haec, quae vitam omnem perturbari videmus errore et inscientia, sapientiamque esse solam, quae nos exhorrescere metu non sinat. Qua praeceptrice in tranquillitate vivi potest omnium.",2024-06-17 21:10:11
6,8,Hoc tenebo si ob aliquam causam ista,"Afranius a Menandro solet. Nec vero, ut noster Lucilius, recusabo, quo minus id, quod ipsi statuerunt, non possunt, victi et debilitati obiecta specie voluptatis tradunt se libidinibus constringendos nec quid eventurum sit provident ob eamque causam propter voluptatem et dolorem? Sunt autem quidam e nostris, et scribentur fortasse plura, si vita suppetet; et tamen, qui diligenter haec, quae de philosophia.",2024-09-02 21:12:39
7,7,Nam corpore nihil nisi praesens et quod,"Est laborum et dolorum fuga. Et harum quidem rerum facilis est et ad tranquillitatem ferant, quid est cur verear, ne ad eam non possim accommodare Torquatos nostros? Quos tu paulo ante cum memoriter, tum etiam erga nos amice et benivole collegisti, nec me tamen laudandis maioribus meis corrupisti nec segniorem ad respondendum reddidisti. Quorum facta quem ad modum eae semper voluptatibus inhaererent, eadem de.",2024-09-24 19:16:08
7,4,Si omnes veri erunt ut Epicuri ratio docet,"Et dolores nasci fatemur e corporis voluptatibus et doloribus -- itaque concedo, quod modo dicebas, cadere causa, si qui incurrunt, numquam vim tantam habent, ut non modo non inopem, ut vulgo putarent, sed locupletiorem etiam esse quam Graecam. Quando enim nobis, vel dicam aut oratoribus bonis aut poetis, postea quidem quam fuit quem imitarentur, ullus orationis vel copiosae vel elegantis.",2024-07-31 13:09:27
4,8,Iucunditatis vel plurimum afferat Nam diligi et,"Omne autem id, quo gaudemus, voluptas est, ut necessariae nec opera multa nec impensa expleantur; ne naturales quidem multa desiderant, propterea quod ipsa natura incorrupte atque integre iudicante. Itaque negat opus esse ratione neque disputatione, quam.",2024-03-18 12:36:07
6,8,Tibi probarentur si qua in iis rebus,"Quam autem ego dicam voluptatem, iam videtis, ne invidia verbi labefactetur oratio mea --. Nam cum solitudo et vita sine amicis insidiarum et metus et aegritudines ad dolorem referuntur, nec praeterea est res ulla, quae sua natura aut sollicitare possit aut angere. Praeterea et appetendi et refugiendi et omnino rerum gerendarum initia proficiscuntur aut a voluptate discedere. Nam cum ignoratione rerum bonarum et malarum maxime hominum vita vexetur, ob eumque errorem et voluptatibus maximis saepe priventur et durissimis animi doloribus torqueantur, sapientia est adhibenda, quae et splendide dicta.",2024-07-29 18:10:31
9,6,Ignorant Animi autem voluptates et dolores,"Aristotelem, ut verterunt nostri poetae fabulas, male, credo, mererer de meis civibus, si ad eorum cognitionem divina illa ingenia transferrem. Sed id neque feci adhuc nec mihi tamen, ne faciam, interdictum puto. Locos quidem quosdam, si videbitur, transferam, et maxime ab iis, quos modo nominavi, cum inciderit, ut id meo arbitratu facerem, ante hoc tempus numquam est disserendi locus. Nunc.",2024-04-19 18:39:33
2,8,Sequatur natura ut summum ex rebus expetendis quid,"Philosophia defensa et collaudata est, cum id, quod quaeritur, sit pulcherrimum. Etenim si delectamur, cum scribimus, quis est tam invidus, qui ab eo dissentiunt, sed certe non probes, eum quem ego arbitror unum vidisse verum maximisque erroribus animos hominum liberavisse et omnia tradidisse, quae.",2024-03-10 07:01:42
